molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50,mol,MolWt,LogP,HDonors,HAcceptors,TPSA
CHEMBL595596,O=C1NC(=O)C(c2ccc(O)c(O)c2)=C1c1ccccc1,16040.0,nM,4.794795636051855,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBA70>,281.267,1.6649999999999994,3,4,86.63000000000001
CHEMBL610196,O=C1NC(=O)C(c2cc(O)c(O)c(O)c2)=C1c1ccccc1,17510.0,nM,4.756713853916554,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBAE0>,297.266,1.3705999999999994,4,5,106.86000000000001
CHEMBL603439,CSc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,16340.0,nM,4.786747947803604,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBB50>,295.363,2.9757000000000016,1,3,46.17
CHEMBL603856,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,17500.0,nM,4.756961951313706,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBBC0>,327.36100000000005,1.6573,1,4,80.31
CHEMBL595838,NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,15620.0,nM,4.806318970458719,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBC30>,328.34900000000005,0.9012000000000001,2,4,106.33000000000001
CHEMBL595153,CSc1ccc(C2=C(c3ccc(O)cc3)C(=O)NC2=O)cc1,21010.0,nM,4.677573947594047,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBCA0>,311.362,2.6813000000000002,2,4,66.4
CHEMBL602675,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,15600.0,nM,4.806875401645539,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBD10>,490.5040000000004,3.462500000000002,0,7,107.57000000000002
CHEMBL602676,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,16800.0,nM,4.774690718274137,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBD80>,491.4920000000004,2.7064000000000012,1,7,133.59
CHEMBL601015,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,12800.0,nM,4.892790030352131,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBDF0>,488.4880000000004,3.372200000000002,0,7,107.57000000000002
CHEMBL601016,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,7500.0,nM,5.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBE60>,489.4760000000004,2.616100000000001,1,7,133.59
CHEMBL607560,CC(C(=O)O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,2400.0,nM,5.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBED0>,293.26899999999995,3.0985000000000014,1,2,59.3
CHEMBL596888,Cc1c(CC(=O)O)cccc1-c1ccn(C(F)F)c(=O)c1,1200.0,nM,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EBF40>,293.269,2.8459200000000013,1,2,59.3
CHEMBL596887,CC(C(=O)O)c1ccccc1-c1ccn(C(F)F)c(=O)c1,2600.0,nM,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC040>,293.269,3.0985000000000014,1,2,59.3
CHEMBL596692,O=C(O)Cc1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,890.0,nM,6.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC0B0>,279.24199999999996,2.5375000000000014,1,2,59.3
CHEMBL610493,O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,11100.0,nM,4.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC120>,279.24199999999996,2.5375000000000005,1,2,59.3
CHEMBL598972,O=C(O)Cc1ccccc1-c1ccn(C(F)F)c(=O)c1,860.0,nM,6.0655015487564325,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC190>,279.24199999999996,2.5375000000000005,1,2,59.3
CHEMBL605161,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,1700.0,nM,5.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC200>,387.236,3.2795000000000014,0,4,89.64
CHEMBL605820,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,2500.0,nM,5.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC270>,411.52300000000014,4.3503200000000035,0,4,65.37
CHEMBL589812,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,2000.0,nM,5.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC2E0>,429.51300000000015,4.489420000000004,0,4,65.37
CHEMBL192678,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,7000.0,nM,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC350>,369.442,3.4833200000000026,1,3,76.37
CHEMBL589167,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,17000.0,nM,4.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC3C0>,387.432,3.6224200000000026,1,3,76.37
CHEMBL1086610,O=C(Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,467000.0,nM,3.330683119433888,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC430>,489.38000000000017,4.935800000000005,3,4,95.5
CHEMBL1086611,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,33700.0,nM,4.4723700991286615,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC4A0>,426.8810000000001,4.164200000000004,3,4,95.5
CHEMBL1086612,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,70000.0,nM,4.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC510>,442.88000000000017,4.289500000000004,3,5,104.72999999999999
CHEMBL1088299,O=C(Nc1ccc(Nc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC580>,441.8960000000002,4.240800000000003,4,5,107.53
CHEMBL1088300,O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,95600.0,nM,4.0195421077239,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC5F0>,489.3360000000002,4.381600000000003,3,5,112.57
CHEMBL1088301,O=C(Nc1cccc(C(=O)c2ccc(Cl)cc2)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,95300.0,nM,4.020907099361674,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC660>,454.89100000000013,3.728200000000002,3,5,112.57
CHEMBL1088302,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,74700.0,nM,4.126679398184601,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC6D0>,426.8810000000001,4.164200000000004,3,4,95.5
CHEMBL1087143,Cc1ccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC740>,406.4630000000001,3.8192200000000014,3,4,95.5
CHEMBL1076742,O=C(Nc1ccc(-c2ccccc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,92600.0,nM,4.033389013318065,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC7B0>,392.4360000000001,3.5108000000000015,3,4,95.5
CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC820>,461.32600000000014,4.817600000000005,3,4,95.5
CHEMBL1086757,O=C(Nc1ccc(-c2cccc(Cl)c2Cl)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,44400.0,nM,4.35261702988538,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC890>,461.32600000000014,4.817600000000004,3,4,95.5
CHEMBL1086883,O=C(Nc1ccc(-c2ccc(Cl)cc2Cl)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,74800.0,nM,4.126098402135539,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC900>,461.32600000000014,4.817600000000004,3,4,95.5
CHEMBL1086884,Cc1ccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)cc1C,57700.0,nM,4.238824186844268,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC970>,420.4900000000001,4.127640000000002,3,4,95.5
CHEMBL1076751,Cc1cccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)c1C,94700.0,nM,4.023650020996727,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EC9E0>,420.4900000000001,4.127640000000001,3,4,95.5
CHEMBL1082015,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)nc1)C1=C(O)c2ccccc2S(=O)(=O)N1,33700.0,nM,4.4723700991286615,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECA50>,462.31400000000014,4.212600000000004,3,5,108.38999999999999
CHEMBL1080852,COc1ccc2c(c1)C(O)=C(C(=O)Nc1ccc(-c3ccc(Cl)c(Cl)c3)cc1)NS2(=O)=O,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECAC0>,491.3520000000001,4.826200000000003,3,5,104.72999999999999
CHEMBL1080853,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2cc(O)ccc2S(=O)(=O)N1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECB30>,477.32500000000016,4.5232000000000046,4,5,115.72999999999999
CHEMBL1080552,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1NS(=O)(=O)c2ccccc2C1O,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECBA0>,463.3420000000001,3.9930000000000034,3,4,95.50000000000001
CHEMBL1080553,O=C(CNS(=O)(=O)c1ccccc1C(=O)O)Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECC10>,479.3410000000001,4.275600000000002,3,4,112.57000000000001
CHEMBL1087254,O=C(Nc1ccccc1CCc1ccc(Cl)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)C1,90000.0,nM,4.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECC80>,488.39200000000017,5.4737000000000045,2,4,83.47
CHEMBL1075636,O=S(=O)(Nc1ccncc1Nc1ccccc1Cl)C(F)(F)F,2110.0,nM,5.675717544702307,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECCF0>,351.73699999999997,3.740100000000001,2,4,71.09
CHEMBL1077388,O=S(=O)(Nc1ccncc1Nc1cccc(Cl)c1)C(F)(F)F,270.0,nM,6.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECD60>,351.73699999999997,3.740100000000001,2,4,71.09
CHEMBL1079333,O=S(=O)(Nc1ccncc1Nc1ccc(Cl)cc1)C(F)(F)F,410.0,nM,6.3872161432802645,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECDD0>,351.73699999999997,3.740100000000001,2,4,71.09
CHEMBL1079335,O=S(=O)(Nc1ccncc1Nc1cccc(Br)c1)C(F)(F)F,120.0,nM,6.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECE40>,396.188,3.8492000000000006,2,4,71.09
CHEMBL1081855,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F,910.0,nM,6.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECEB0>,396.188,3.8492000000000006,2,4,71.09
CHEMBL1081856,Cc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,2690.0,nM,5.570247719997592,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECF20>,331.319,3.3951200000000012,2,4,71.09
CHEMBL1077403,Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,450.0,nM,6.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ECF90>,331.319,3.3951200000000004,2,4,71.09
CHEMBL1080231,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,460.0,nM,6.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED000>,331.319,3.3951200000000012,2,4,71.09
CHEMBL1080404,CCc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,7240.0,nM,5.140261433802853,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED070>,345.34600000000006,3.6491000000000016,2,4,71.09
CHEMBL1080405,CCc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,240.0,nM,6.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED0E0>,345.346,3.6491000000000007,2,4,71.09
CHEMBL1080406,CCc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,910.0,nM,6.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED150>,345.346,3.6491000000000016,2,4,71.09
CHEMBL1080407,COc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,2530.0,nM,5.596879478824183,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED1C0>,347.31800000000004,3.095300000000001,2,5,80.32
CHEMBL1079875,COc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,1580.0,nM,5.801342913045577,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED230>,347.31800000000004,3.095300000000001,2,5,80.32
CHEMBL1079876,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,160.0,nM,6.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED2A0>,347.318,3.095300000000001,2,5,80.32
CHEMBL1079877,CS(=O)(=O)Nc1ccncc1Nc1ccccc1,2690.0,nM,5.570247719997592,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED310>,263.32200000000006,2.1967,2,4,71.09
CHEMBL1079878,CS(=O)(=O)Nc1ccncc1Nc1ccccc1Cl,9380.0,nM,5.027797161620936,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED380>,297.76700000000005,2.8501000000000003,2,4,71.09
CHEMBL1078090,CS(=O)(=O)Nc1ccncc1Nc1cccc(Cl)c1,730.0,nM,6.136677139879544,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED3F0>,297.76700000000005,2.8501000000000003,2,4,71.09
CHEMBL1077398,CS(=O)(=O)Nc1ccncc1Nc1ccc(Cl)cc1,5930.0,nM,5.226945306635737,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED460>,297.76700000000005,2.8501000000000003,2,4,71.09
CHEMBL1078091,CS(=O)(=O)Nc1ccncc1Nc1cccc(Br)c1,2560.0,nM,5.591760034688151,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED4D0>,342.2180000000001,2.959200000000001,2,4,71.09
CHEMBL1078373,CS(=O)(=O)Nc1ccncc1Nc1ccc(Br)cc1,21900.0,nM,4.6595558851598815,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED540>,342.2180000000001,2.959200000000001,2,4,71.09
CHEMBL1078374,Cc1ccccc1Nc1cnccc1NS(C)(=O)=O,18600.0,nM,4.730487055782084,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED5B0>,277.34900000000005,2.50512,2,4,71.09
CHEMBL1078375,Cc1cccc(Nc2cnccc2NS(C)(=O)=O)c1,8810.0,nM,5.055024091587952,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED620>,277.34900000000005,2.50512,2,4,71.09
CHEMBL1078376,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,12030.0,nM,4.919734372660155,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED690>,277.34900000000005,2.5051200000000007,2,4,71.09
CHEMBL1078377,CCc1ccccc1Nc1cnccc1NS(C)(=O)=O,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED700>,291.3760000000001,2.7591,2,4,71.09
CHEMBL1078378,CCc1cccc(Nc2cnccc2NS(C)(=O)=O)c1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED770>,291.37600000000003,2.7591,2,4,71.09
CHEMBL1078557,CCc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,8150.0,nM,5.088842391260023,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED7E0>,291.37600000000003,2.759100000000001,2,4,71.09
CHEMBL1077442,COc1ccccc1Nc1cnccc1NS(C)(=O)=O,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED850>,293.34800000000007,2.2052999999999994,2,5,80.32
CHEMBL1078682,COc1cccc(Nc2cnccc2NS(C)(=O)=O)c1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED8C0>,293.34800000000007,2.2053000000000003,2,5,80.32
CHEMBL1078683,COc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,21610.0,nM,4.665345233116758,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED930>,293.348,2.2052999999999994,2,5,80.32
CHEMBL1078860,O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F,3740.0,nM,5.42712839779952,<rdkit.Chem.rdchem.Mol object at 0x000001624A6ED9A0>,309.31299999999993,2.6976000000000004,2,4,71.09
CHEMBL1077436,CS(=O)(=O)Nc1ccncc1NC1CCCC1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDA10>,255.343,1.8075999999999999,2,4,71.09
CHEMBL1204023,Cl.O=S(=O)(Nc1ccncc1NC1CCCCC1)C(F)(F)F,330.0,nM,6.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDA80>,359.80100000000016,3.509500000000002,2,4,71.09
CHEMBL1204024,CS(=O)(=O)Nc1ccncc1NC1CCCCC1.Cl.O,2440.0,nM,5.61261017366127,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDAF0>,323.846,1.7948,2,4,102.59
CHEMBL1079073,O=S(=O)(Nc1ccncc1NC1CCCCCC1)C(F)(F)F,1620.0,nM,5.790484985457369,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDB60>,337.36699999999996,3.477800000000002,2,4,71.09
CHEMBL1204025,CS(=O)(=O)Nc1ccncc1NC1CCCCCC1.Cl,13530.0,nM,4.868702203402377,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDBD0>,319.858,3.009600000000002,2,4,71.09
CHEMBL1079074,O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1,10830.0,nM,4.96537154337468,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDC40>,345.34600000000006,3.519300000000001,2,4,71.09
CHEMBL1089958,O=C(O)Cc1cccn(C(F)F)c1=O,8000.0,nM,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDCB0>,203.14399999999998,0.8705,1,2,59.3
CHEMBL1089959,O=C(O)Cc1ccn(C(F)F)c(=O)c1,12900.0,nM,4.889410289700751,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDD20>,203.14399999999998,0.8704999999999999,1,2,59.3
CHEMBL1092135,O=C(O)Cc1ccc(=O)n(C(F)F)c1,1300.0,nM,5.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDD90>,203.14399999999998,0.8705,1,2,59.3
CHEMBL1092136,CC(C(=O)O)c1cccn(C(F)F)c1=O,5900.0,nM,5.229147988357856,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDE00>,217.17099999999994,1.4315,1,2,59.3
CHEMBL1092137,CC(C(=O)O)c1ccn(C(F)F)c(=O)c1,5500.0,nM,5.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDE70>,217.17099999999996,1.4315,1,2,59.3
CHEMBL1092138,CC(C(=O)O)c1ccc(=O)n(C(F)F)c1,6400.0,nM,5.1938200260161125,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDEE0>,217.17099999999996,1.4315,1,2,59.3
CHEMBL1164245,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl,87600.0,nM,4.057495893831919,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDF50>,342.8260000000001,3.4059000000000013,1,3,43.26
CHEMBL1163237,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,78300.0,nM,4.106238237942057,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EDFC0>,609.1380000000003,6.378600000000008,0,6,62.16000000000001
CHEMBL1164949,COC1(c2cc(F)cc(OCCCN3CCc4c(c5ccccc5n4C(=O)c4ccccc4)C3)c2)CCOCC1.Cl,101900.0,nM,3.9918258159935736,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE030>,579.1120000000001,6.370000000000007,0,5,52.93000000000001
CHEMBL1163238,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2F)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,126000.0,nM,3.899629454882437,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE0A0>,627.1280000000003,6.517700000000008,0,6,62.16000000000001
CHEMBL1164950,COc1ccc2c(c1)c1c(n2C(=O)c2cccc(F)c2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,357200.0,nM,3.447088549783491,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE110>,627.1280000000002,6.517700000000008,0,6,62.16000000000001
CHEMBL1163243,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(F)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,53600.0,nM,4.27083521030723,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE180>,627.1280000000002,6.517700000000008,0,6,62.16000000000001
CHEMBL1163219,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,197900.0,nM,3.703554205793604,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE1F0>,643.5830000000001,7.032000000000009,0,6,62.16000000000001
CHEMBL1163221,COc1ccc2c(c1)c1c(n2C(=O)c2c(Cl)cc(Cl)cc2Cl)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE260>,712.473,8.338800000000003,0,6,62.16000000000001
CHEMBL1164396,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Br)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,85400.0,nM,4.068542129310995,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE2D0>,688.034,7.141100000000009,0,6,62.16000000000001
CHEMBL1163223,COc1ccc2c(c1)c1c(n2Cc2ccc(S(C)(=O)=O)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,109200.0,nM,3.9617773616312815,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE340>,673.2470000000001,6.141900000000008,0,7,79.23
CHEMBL1173450,O=S(=O)([O-])Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1.[K+],8950.0,nM,5.048176964684088,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE3B0>,346.401,-0.8888000000000003,2,6,106.89000000000001
CHEMBL1173685,O=S(=O)([O-])Oc1cc(O)cc(/C=C/c2ccc(O)cc2)c1.[K+],7530.0,nM,5.123205023799299,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE420>,346.401,-0.8888000000000003,2,6,106.89000000000001
CHEMBL1171454,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9OC[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H](O)[C@H]%10O)[C@@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,50000.0,nM,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE490>,1661.7890000000014,-7.405100000000044,22,39,609.8100000000003
CHEMBL1171452,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9OC[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,50000.0,nM,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE500>,1499.648000000001,-5.229300000000006,19,34,530.6600000000002
CHEMBL1171453,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9OC[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@@H](O)[C@H]9O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,50000.0,nM,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001624A6EE570>,1515.6470000000013,-6.256900000000013,20,35,550.8900000000002
